gene_short_name	Day00_BR1	Day00_BR4	Day00_BR5	Day00_BR6	Day00_BR7
Migut.F00964	33.31582847	25.69120222	30.71601996	35.55739031	28.17984199
Migut.F00964	33.31582847	25.69120222	30.71601996	35.55739031	28.17984199
Migut.H01246	5.969908722	6.938822046	3.909714991	2.331865898	1.49943988
Migut.H01246	5.969908722	6.938822046	3.909714991	2.331865898	1.49943988
Migut.H01246	5.969908722	6.938822046	3.909714991	2.331865898	1.49943988
Migut.H01246	5.969908722	6.938822046	3.909714991	2.331865898	1.49943988
Migut.L01449	16.6369534	3.871179906	15.06361114	4.438404694	6.737167245
Migut.H02444	20.49278017	42.41393284	45.81518046	31.36429562	35.01306065
Migut.C00223	41.11339185	20.19552679	24.72797784	17.4382115	10.83248958
Migut.K01004	10.95160722	8.439793887	13.34965594	13.68138381	18.65964199
Migut.O00134	4.963628633	13.61488132	4.419084794	2.59315784	1.422242064
Migut.N02219	4.326253592	9.749968264	10.70429337	25.27083779	8.943628779
Migut.D02433	41.09769372	43.6625446	37.91235276	21.19333268	26.3102142
Migut.H00014	11.97466506	11.75717193	10.17225993	6.344058709	9.913547167
Migut.H00014	11.97466506	11.75717193	10.17225993	6.344058709	9.913547167
Migut.F01959	16.82196985	21.69735617	7.932326335	3.675543803	3.13546065
Migut.B00023	6.238079813	8.60911221	1.216883264	0.877604231	0.217079129
Migut.D00780	11.45950784	12.2077786	5.330608872	0.475049572	0.829253286
Migut.D00780	11.45950784	12.2077786	5.330608872	0.475049572	0.829253286
Migut.D00780	11.45950784	12.2077786	5.330608872	0.475049572	0.829253286
Migut.D00780	11.45950784	12.2077786	5.330608872	0.475049572	0.829253286
Migut.D00780	11.45950784	12.2077786	5.330608872	0.475049572	0.829253286
Migut.E00882	55.28663197	45.00647045	41.4319329	24.38605284	25.36081385
Migut.E01223	13.43542025	8.491492814	7.665280606	5.944896784	8.374696567
Migut.D01083	11.46498562	11.71388664	14.9797244	13.20120069	7.369365025
Migut.D01990	52.67624409	67.3630054	54.48291731	57.1609648	55.26924608
Migut.I00752	1.140989958	0.852766904	0.32768245	0.50373763	0.676408899
Migut.K00102	8.31997783	12.62081724	4.498610098	4.459236273	2.577787461
Migut.K00102	8.31997783	12.62081724	4.498610098	4.459236273	2.577787461
Migut.D00601	10.43883125	9.489370034	6.619890186	9.842924968	5.899061411
Migut.D00540	19.37706619	20.74527819	8.478499608	11.67515692	7.096825934
Migut.D00540	19.37706619	20.74527819	8.478499608	11.67515692	7.096825934
Migut.B01068	7.994603125	15.22705077	6.337322818	2.49144788	1.715623999
Migut.L01859	23.64272555	64.94461432	52.7974723	18.47335169	17.93381471
Migut.L01859	23.64272555	64.94461432	52.7974723	18.47335169	17.93381471
Migut.K00901	0.453981487	0.542883497	0.819528647	0.229061797	0
Migut.M00730	33.78305257	17.65168407	27.88290077	31.26314398	32.11614448
Migut.L00394	5.104323036	3.260031786	4.664282763	6.07766546	7.24400587
Migut.L00394	5.104323036	3.260031786	4.664282763	6.07766546	7.24400587
Migut.H01831	291.1784277	194.168418	154.7653442	144.4982035	199.8367527
Migut.I01082	4.9109982	7.119071865	4.525443982	3.098864254	3.770118235
Migut.K00368	96.12750132	40.76927443	60.36408477	76.47087934	127.2419323
Migut.H00760	4.860897794	5.005462128	4.808471364	4.292092351	2.348025974
Migut.F01983	22.98424513	20.16537431	20.75053592	20.10041603	18.35729398
Migut.F01983	22.98424513	20.16537431	20.75053592	20.10041603	18.35729398
Migut.N03123	39.84465497	22.28844427	27.96792788	40.04430366	41.34890777
Migut.L00426	32.62465983	19.50673093	20.86218292	10.87950419	20.32526253
Migut.H01471	13.95579636	36.63467606	37.61879758	34.22982598	28.78743495
Migut.H01471	13.95579636	36.63467606	37.61879758	34.22982598	28.78743495
Migut.H00712	5.030358623	5.78407753	4.032390956	0.390481183	0.873883981
Migut.F00268	7.559721841	1.588129619	4.34217349	0	4.198978655
Migut.N02990	15.35132357	7.187784147	8.882369593	9.833994067	8.877613331
Migut.D01655	4.481331468	7.542154035	2.001999453	1.074724869	0.721559619
Migut.N01329	52.55302347	59.09674642	24.60075994	4.588312636	9.781532595
Migut.N01329	52.55302347	59.09674642	24.60075994	4.588312636	9.781532595
Migut.N01329	52.55302347	59.09674642	24.60075994	4.588312636	9.781532595
Migut.K00462	20.18926455	22.27021815	17.7681765	16.4794957	10.51191366
Migut.J01830	52.96595491	21.9138653	27.48005389	18.55875481	19.74935984
Migut.J01830	52.96595491	21.9138653	27.48005389	18.55875481	19.74935984
Migut.D00281	0.687092493	1.314630438	0.789308092	0	0.868963257
Migut.E01255	18.09913685	14.31623614	15.10644222	15.1488823	19.37297019
Migut.E01255	18.09913685	14.31623614	15.10644222	15.1488823	19.37297019
Migut.L00381	2.61747826	2.054947314	0.888987207	0.214371247	0.773606171
Migut.H00834	9.138560176	12.69925302	8.724251402	8.532944462	9.016844408
Migut.D00701	19.38999702	58.37214987	30.23900742	14.7320634	10.96025438
Migut.C01108	30.49245393	22.12908299	15.23360129	7.629663417	6.158820313
Migut.C01108	30.49245393	22.12908299	15.23360129	7.629663417	6.158820313
Migut.D01998	1.201400016	2.320769845	1.459749484	1.795227656	1.82620916
Migut.D00524	55.62636099	105.9173571	64.86153542	18.76148903	27.92882542
Migut.J00575	8.69969972	10.63452454	2.961159745	2.541596514	4.482490662
Migut.H02353	95.07069798	55.50205381	51.29187082	81.35056322	68.68430414
Migut.C00349	0.987484838	2.308047317	1.237514648	0.739821752	0.283833707
Migut.H02478	29.79089205	23.47198169	19.6822938	7.774836924	6.437936372
Migut.D00531	22.41774924	38.82337897	38.76706353	28.74915735	26.38980966
Migut.A00502	21.69251237	25.16117215	19.5453148	14.11212698	18.02960634
Migut.A00502	21.69251237	25.16117215	19.5453148	14.11212698	18.02960634
Migut.E01569	47.50082503	37.66461768	34.11156135	29.56762977	31.38487281
Migut.E01569	47.50082503	37.66461768	34.11156135	29.56762977	31.38487281
Migut.N02370	1.498179868	3.31771208	1.721057214	0.457287718	0.964915095
Migut.J00719	4.258212664	3.994654725	3.921783887	2.76592651	2.901586922
Migut.M01886	5.918305638	8.511029681	6.388475735	5.586163642	5.242627241
Migut.A00836	33.87020877	46.51668233	53.03069131	25.25128633	22.89906657
Migut.F01082	5.301668859	1.207596351	0.942557852	1.857653139	1.79598225
Migut.G00600	8.038601158	11.38483223	4.360720517	2.007501537	2.085906679
Migut.C00982	0.618705823	0.369932685	0.592289875	1.578220244	1.956187239
Migut.J00572	22.82817402	11.75225961	14.71223008	17.26432797	18.22769067
Migut.I01186	21.57654688	17.40511092	21.20732142	16.42390863	16.31973708
Migut.A00273	10.90629022	15.03457457	20.41725317	20.92460496	21.39214413
Migut.L00183	101.0238677	35.04180541	58.70829627	113.345505	38.04952403
Migut.D00846	6.843072942	4.091567033	3.296584247	5.717464295	5.990618627
Migut.M01753	6.132414691	11.03737904	8.015150073	4.530768374	6.034363912
Migut.M01753	6.132414691	11.03737904	8.015150073	4.530768374	6.034363912
Migut.M01753	6.132414691	11.03737904	8.015150073	4.530768374	6.034363912
Migut.H00173	5.175712169	3.692212759	3.669919185	3.424924702	3.075352054
Migut.D01787	22.38095688	45.57711112	35.54094267	40.68650092	24.97509782
Migut.I00725	8.778655493	14.7468487	13.26607198	11.01192032	10.57364966
Migut.F02074	15.89070252	8.814429974	9.897120782	10.21818976	12.40923716
Migut.F00195	24.24219718	20.73351146	17.85986105	17.07522996	18.63953708
Migut.A00785	8.848125998	17.58800457	9.491280643	7.864488964	5.094871834
Migut.C00675	0.952002458	0.691190017	1.718557494	1.160831918	0.806245902
Migut.E01417	32.52221729	29.21429803	25.49714391	18.96292324	24.73204095
Migut.I01023	99.86737976	109.5789051	121.1049556	94.8367459	88.29900237
Migut.H01333	35.10611133	37.90239913	30.03755793	13.54494517	11.57410783
Migut.B01687	51.50725973	58.68057215	41.17895354	41.51933258	69.13899274
Migut.D01890	9.104955916	13.9176477	14.82514544	8.808523564	14.98827842
Migut.C01372	135.5571276	167.2965152	257.5734591	234.5861204	252.4419258
Migut.H00981	8.827117678	10.4542119	6.207675991	5.86230345	2.951919301
Migut.J00308	22.87745558	38.90250038	36.4930184	21.53210425	13.65050725
Migut.J00308	22.87745558	38.90250038	36.4930184	21.53210425	13.65050725
Migut.F00741	31.76686068	50.39123593	43.73591305	13.00482036	20.73447732
Migut.F00741	31.76686068	50.39123593	43.73591305	13.00482036	20.73447732
Migut.F01807	1.103721442	0.857909217	1.711687974	1.364394889	2.006566433
Migut.M00361	341.9304843	201.8550223	351.6332957	509.4954921	594.9137538
Migut.H00434	47.35337626	38.63774417	34.07476025	22.57424873	33.99661577
Migut.H02426	23.65988619	17.22509818	14.01231121	16.66973253	18.50780592
Migut.H02426	23.65988619	17.22509818	14.01231121	16.66973253	18.50780592
Migut.K00288	58.64571661	72.41408654	57.6905486	24.93265077	19.714465
Migut.L01644	52.84106394	37.38035748	31.2286124	30.65547671	29.28752504
Migut.N03101	19.92278749	30.85431122	33.48573558	29.89592326	31.62442103
Migut.N02719	44.54445173	31.20670028	35.4818653	26.0234458	25.44384547
Migut.J01039	14.55052279	27.93144044	7.037952556	2.216445574	2.320426461
Migut.F00769	64.55289835	84.48112123	48.30918463	7.174165806	7.939555677
Migut.B01280	128.2075638	96.47478506	109.8896338	110.3276557	139.8526395
Migut.M00424	4.259695845	1.631627342	1.796792102	2.272416422	1.367849107
Migut.N02430	3.627091932	2.62049793	4.340289334	5.070881789	5.375589073
Migut.H00035	63.07792425	32.3189865	41.24745068	57.41051036	64.27976529
Migut.D00858	293.9120882	642.5110619	350.4705863	160.8310989	120.1231827
Migut.D00939	17.73098395	31.17442914	31.70917533	47.33521766	38.86374972
Migut.C01111	6.12619095	12.5221214	11.04732671	6.122182099	5.630647053
Migut.N02962	141.0419178	85.38910054	104.0410398	116.724023	96.14998774
Migut.K00405	124.1354894	88.32105244	79.44439924	84.94599359	81.52365121
Migut.M00050	2.339072504	8.65919094	2.801387956	1.552683739	0.826097576
Migut.M00050	2.339072504	8.65919094	2.801387956	1.552683739	0.826097576
Migut.L00698	15.33177291	16.06813497	11.82419633	14.39965294	3.47223235
Migut.H01257	2.092853045	2.163784925	1.302273479	1.591294258	1.292394175
Migut.H01257	2.092853045	2.163784925	1.302273479	1.591294258	1.292394175
Migut.H01257	2.092853045	2.163784925	1.302273479	1.591294258	1.292394175
Migut.J00524	0.579590281	0.758067115	0.85307325	0	0.343596384
Migut.J01141	19.79013983	18.3766902	21.52862514	9.001946188	12.68016592
Migut.N00406	24.42639489	28.14972076	34.45294425	45.62929248	36.43508385
Migut.L00240	17.15965573	16.6657032	10.24732893	6.947865905	4.915905944
Migut.C00403	4.97299397	0.946088565	0.51934577	0	0.893370244
Migut.E00657	56.00313983	72.69615568	83.46739794	60.2957232	34.0640804
Migut.H00301	12.81236641	18.85325496	15.67414386	7.68899522	6.181625774
Migut.D00744	10.46480248	9.277692939	7.793315139	7.434681895	11.46635327
Migut.N03051	8.684305779	15.44758446	8.853904225	4.047051913	2.860158443
Migut.N03051	8.684305779	15.44758446	8.853904225	4.047051913	2.860158443
Migut.D02182	3.151210714	4.932667711	1.871012206	1.584026122	0.839604813
Migut.J01144	3.285482166	9.073817812	3.594522168	1.013056841	1.154204659
Migut.J01144	3.285482166	9.073817812	3.594522168	1.013056841	1.154204659
Migut.N00441	13.58499218	33.49853195	5.581696995	1.342542278	1.881119106
Migut.F00385	2.867274347	2.241884941	2.787083199	2.401922191	1.307535194
Migut.J00830	32.61404164	35.4712834	37.88970521	69.23600144	63.34005036
Migut.J00830	32.61404164	35.4712834	37.88970521	69.23600144	63.34005036
Migut.F00905	28.06427498	51.63081345	65.38033458	68.50681741	64.60989309
Migut.F00905	28.06427498	51.63081345	65.38033458	68.50681741	64.60989309
Migut.J01819	13.193175	16.8784891	9.69467222	3.99158543	4.952009223
Migut.H00463	1.799981232	4.689302805	7.163298205	4.313959922	5.284568259
Migut.D00331	41.11377744	90.2089611	88.66183464	46.78305386	32.78793221
Migut.N01612	1.952360596	1.935332046	0.604966956	0.92243885	0.284276333
Migut.N01612	1.952360596	1.935332046	0.604966956	0.92243885	0.284276333
Migut.N01612	1.952360596	1.935332046	0.604966956	0.92243885	0.284276333
Migut.N01612	1.952360596	1.935332046	0.604966956	0.92243885	0.284276333
Migut.I00843	0.83672597	3.877246855	2.763455329	0.307839663	1.074738584
Migut.D01154	9.161478196	7.268583784	7.286115656	0.103710689	0.97482459
Migut.H01984	11.21905054	14.17188163	9.07609664	2.511440129	3.622112883
Migut.C00923	231.3665392	166.4240633	119.6463759	237.7942233	61.24009797
Migut.F00345	1.668156205	2.211655892	0.66654614	0	0.114658195
Migut.B01140	0.542665956	0.249590313	0.407604999	0.172007971	0.296960005
Migut.B00805	27.12611611	59.18752483	50.75378337	17.45748799	24.08161146
Migut.B00805	27.12611611	59.18752483	50.75378337	17.45748799	24.08161146
Migut.J00051	14.134598	12.58369206	7.909732329	3.823718212	3.696777344
Migut.M00434	51.32267916	20.44309672	21.19450087	27.53933626	22.45376919
Migut.N02823	21.136735	35.47240915	34.81217923	15.64708236	27.27579847
Migut.N02823	21.136735	35.47240915	34.81217923	15.64708236	27.27579847
Migut.K01464	133.6045659	140.8309206	152.2256969	77.86132472	75.87115438
Migut.E00982	36.39120866	95.9147194	79.38331909	46.30908621	40.71500877
Migut.K00936	10.09602064	18.6972757	3.027785839	0.210374495	0.070621675
Migut.K00936	10.09602064	18.6972757	3.027785839	0.210374495	0.070621675
Migut.E00207	8.947073633	8.929370566	13.75563755	12.47387057	10.26249377
Migut.B01874	44.56952626	31.06427239	30.91711073	44.60443648	37.94242848
Migut.D02131	10.19208256	8.480441707	6.754795342	9.146284332	7.549147672
Migut.M01062	13.96020553	75.90203589	6.699902752	13.14840595	25.0118432
Migut.H01847	7.565906796	5.099510477	5.293884427	16.27629918	14.13539265
Migut.N03074	4.952586435	3.573885312	6.539494253	3.552057486	3.374739865
Migut.F00241	10.62983502	14.93212252	11.54913452	8.518991492	4.403559977
Migut.N02084	6.2938884	20.90024537	12.06887449	1.424974193	1.607278751
Migut.H02056	150.910563	115.4739965	126.2024009	112.1756835	169.8013802
Migut.A01000	1.945156313	7.268972499	3.072476405	0.429385213	0
Migut.D00616	74.25162451	61.59586256	87.18064948	120.7053103	119.1312554
Migut.B00564	23.49788129	50.91970635	26.9935533	10.5597407	11.89002641
Migut.N02197	0.887768759	1.00263941	0.849865037	1.625835825	0.389846446
Migut.H00355	0.448246055	2.099430901	4.119436516	1.671129599	1.771547117
Migut.F00123	6.038067798	10.45291412	3.589144109	3.719660926	1.165426947
Migut.H00806	25.14138141	51.7144344	52.80252732	20.14705989	24.47418142
Migut.F01491	25.93751893	27.39507396	35.23793184	27.88515793	37.25948797
Migut.F01014	16.28892568	18.18361428	18.11495801	23.86941387	33.69503582
Migut.L01396	8.224209571	9.363610045	6.61903855	5.334046897	8.057758928
Migut.J01490	0.67275046	0.223470397	0.38641623	0	0
Migut.O00272	1.47574849	0.352948094	0.762879971	0.694966137	1.749725148
Migut.N00967	13.65867038	28.15462599	11.42763467	4.148623874	2.957888419
Migut.K01279	0.737874245	1.455910886	1.39861328	0	0.699890059
Migut.I00077	4.398676242	11.25652313	2.627584507	0.466075004	0.903985725
Migut.A00518	4.985969818	3.700774727	3.950144604	2.631396572	2.582090593
Migut.O00282	22.48453198	19.0987454	17.78337316	12.13267601	9.803120445
Migut.E01510	23.2170398	32.73457363	24.91827104	24.49618623	21.00817089
Migut.M00887	14.93555856	9.893233104	9.92440914	9.395266516	6.597241464
Migut.E01812	8.024492002	23.83373733	10.0801286	1.804976717	2.165847901
Migut.D00379	4.97804372	9.409392606	8.762377784	4.064683902	3.1309325
Migut.E01320	43.48214271	89.01328117	27.66504828	46.25180842	16.53596578
Migut.E01320	43.48214271	89.01328117	27.66504828	46.25180842	16.53596578
Migut.D00852	18.54969058	9.201968248	3.27834507	2.039884171	1.288995768
Migut.H00111	6.58921701	3.8718558	4.372018345	4.146281807	6.914531662
Migut.I01114	5.042836547	4.282198601	3.266286372	4.894857415	5.788231822
Migut.I01114	5.042836547	4.282198601	3.266286372	4.894857415	5.788231822
Migut.A00607	4.407503017	15.54830786	7.172848281	7.524054373	3.13546065
Migut.J00842	11.59293032	20.43794335	11.84870914	4.315330645	2.156108057
Migut.J00842	11.59293032	20.43794335	11.84870914	4.315330645	2.156108057
Migut.A00613	159.6162095	70.76385891	56.58187394	41.24272144	39.34888226
Migut.A00613	159.6162095	70.76385891	56.58187394	41.24272144	39.34888226
Migut.D00505	10.48681752	16.44188878	10.84220393	5.281450771	3.13145623
Migut.C01163	17.61616819	31.31105922	24.32844721	5.156595437	8.826419705
Migut.H02191	8.811443761	15.11070371	16.51822914	9.404829677	8.112930839
Migut.B00303	1.132364898	1.834051734	0.732741298	0.489382697	0.657133379
Migut.D01892	5.692093567	8.483789574	3.293131703	2.282349277	1.662759153
Migut.N02220	19.88461938	33.97771515	27.71364627	8.893651804	16.95024668
Migut.E01556	25.31931801	20.46279821	23.83803187	22.15143315	23.74664192
Migut.L01855	9.35351464	2.296958458	3.933435343	1.966428266	1.980360656
Migut.K00821	5.751498718	3.88745201	2.369946221	1.91362948	2.174263141
Migut.D00580	6.299419169	6.534489292	1.763293095	1.460144447	1.417105637
Migut.D00580	6.299419169	6.534489292	1.763293095	1.460144447	1.417105637
Migut.N02738	213.5815169	196.2699245	225.1800564	244.4024631	203.9390668
Migut.F00908	7.321352233	4.592121907	3.421925717	2.661907675	3.460885185
Migut.F00908	7.321352233	4.592121907	3.421925717	2.661907675	3.460885185
Migut.O00361	0.876475422	4.866240402	0.107878355	0.221118086	0
Migut.D01519	0.573598869	0.921712041	0.761888439	0.021103263	0.085011129
Migut.L01501	53.66587253	141.9356997	46.61000368	0.509527718	2.223597071
Migut.L01501	53.66587253	141.9356997	46.61000368	0.509527718	2.223597071
Migut.L00615	9.870960519	16.69897414	8.195550949	4.185832607	4.363401675
Migut.F01516	13.9840361	8.694484799	8.67243541	8.231781717	9.291325318
Migut.I01140	1.230583822	2.675574258	0.321284575	1.251219276	1.414831518
Migut.N00274	17.10774778	34.79713581	14.44794073	4.046622625	3.766559099
Migut.F01204	20.87500957	53.00296168	30.45721385	8.952339407	10.69551167
Migut.F01204	20.87500957	53.00296168	30.45721385	8.952339407	10.69551167
Migut.A01145	26.65094746	13.73704008	15.09670066	15.36364645	15.90834487
Migut.E00101	8.168857533	23.53865926	7.235933298	6.14115988	6.534746468
Migut.L00383	0.644278997	0.595345001	0.269136519	0.344780423	0.787039333
Migut.L00383	0.644278997	0.595345001	0.269136519	0.344780423	0.787039333
Migut.E00125	12.9825896	21.02099034	10.57765547	4.722962884	4.868782178
Migut.N02491	108.9670737	64.01600944	73.93039785	117.0952379	160.3547037
Migut.J01823	3.726045333	1.641576289	2.872341477	5.425674061	4.262785251
Migut.J01823	3.726045333	1.641576289	2.872341477	5.425674061	4.262785251
Migut.H00637	3.781890558	4.731218551	5.213406081	2.671477447	2.621420449
Migut.N00241	13.98941457	22.85074195	9.898530628	2.327267853	2.644238482
Migut.F01726	18.5631705	15.08132023	17.21442755	9.175608021	11.98480198
Migut.O00311	21.90788264	10.73832002	12.08569978	14.93691582	12.52134939
Migut.E00236	29.65809666	22.74677178	19.11378535	10.23602963	8.65150994
Migut.H01865	7.013196624	10.71194049	1.208477657	0.487896824	0.050395245
Migut.H01865	7.013196624	10.71194049	1.208477657	0.487896824	0.050395245
Migut.M00070	8.549156645	23.30154667	8.253798527	3.533463959	1.761277279
Migut.M00070	8.549156645	23.30154667	8.253798527	3.533463959	1.761277279
Migut.B00289	1.772047037	2.007532787	1.312469092	1.482336212	1.290107561
Migut.M01818	4.333126403	4.325196658	3.393917551	1.981550527	1.415312099
Migut.B00986	13.0066481	24.25986859	7.893668855	7.271207237	8.276456997
Migut.M00491	1.504673723	2.024246309	1.512452489	2.140525459	1.486683689
Migut.E01827	39.59106412	32.0628328	44.3064571	27.40858473	38.71367662
Migut.E00170	79.55569985	162.2803908	54.70447421	31.26819998	31.76134008
Migut.E00170	79.55569985	162.2803908	54.70447421	31.26819998	31.76134008
Migut.A00213	1.96180633	1.407589048	2.028289732	0.923862688	0.891641355
Migut.J01412	319.413266	279.6017927	244.4930688	131.8196928	239.3997435
Migut.M01591	8.573090454	6.426779222	3.427168509	1.445507983	1.58344692
Migut.D00133	8.038143991	9.513645758	2.012525777	1.188990979	1.303308983
Migut.D02386	14.84192494	16.61677224	12.18666636	16.76993212	11.18043069
Migut.J00498	24.41610103	14.59872121	3.416147918	1.105590429	0.989709933
Migut.B01548	3.922562606	8.064725708	8.735517891	4.294001608	9.899941843
Migut.K00080	1.778866234	2.260168029	0.12771875	0	0
Migut.B00511	49.16763074	39.92413785	64.35489463	47.8185443	69.37838302
Migut.B00511	49.16763074	39.92413785	64.35489463	47.8185443	69.37838302
Migut.L01223	33.9137323	56.03859311	53.99198525	23.21842986	21.78036656
Migut.F00448	15.46821738	17.84190126	10.35379631	4.947057358	7.605536662
Migut.K01017	12.60975863	26.1370976	6.589552671	3.201994544	3.596007987
Migut.C01377	14.28003686	11.27046309	16.54502169	11.86450278	13.35143213
Migut.N01596	47.24344271	21.43341117	21.24448791	29.57874498	26.12363489
Migut.J00361	55.43812388	82.07881447	62.77560785	39.34723693	24.12199877
Migut.N02180	7.022645939	5.314278612	4.474870828	2.583700086	3.382607701
Migut.M00665	49.4964658	69.32538515	65.88632566	37.29455839	45.09011586
Migut.D02227	42.99624846	58.00189791	49.39260311	32.09003191	30.4501666
Migut.J01641	2.239755782	3.067155699	2.448456202	2.849542144	1.427727117
Migut.J01641	2.239755782	3.067155699	2.448456202	2.849542144	1.427727117
Migut.E00339	13.87827885	17.65987382	15.73849075	6.144601591	8.625887745
Migut.G00117	29.07697186	27.10645545	17.15026973	9.570417425	4.571978539
Migut.B00667	171.2941521	258.2577351	334.476632	268.5135927	264.0441293
Migut.B00683	35.34119624	38.18852757	48.79186389	111.4130921	70.84700254
Migut.N02488	22.47079773	23.17853645	18.52799734	20.13497782	16.89803054
Migut.N02488	22.47079773	23.17853645	18.52799734	20.13497782	16.89803054
Migut.C00851	130.878917	262.2100916	93.5066805	118.1355593	87.24117968
Migut.B00712	7.937758927	21.37053725	2.720473133	2.142686986	1.143930125
Migut.B00712	7.937758927	21.37053725	2.720473133	2.142686986	1.143930125
Migut.I01194	7.698013441	16.63745487	4.989518465	1.413488871	0.837355068
Migut.I01194	7.698013441	16.63745487	4.989518465	1.413488871	0.837355068
Migut.L01281	2.182763399	3.752174376	2.507483097	0.963671989	1.186166331
Migut.L01281	2.182763399	3.752174376	2.507483097	0.963671989	1.186166331
Migut.L01281	2.182763399	3.752174376	2.507483097	0.963671989	1.186166331
Migut.E00005	41.15104876	23.44749581	40.4091469	60.53472363	43.50268116
Migut.F01656	9.974942781	10.89605223	18.51048111	21.90635436	25.01826802
Migut.L01676	81.04896467	121.9774653	116.0773425	43.45235108	42.45707837
Migut.J01532	7.780096868	8.732876689	2.028759074	1.348652142	1.018655633
Migut.I01037	6.172904824	4.463370826	5.936834979	3.0421802	3.404149362
Migut.L00961	15.42770722	13.19008345	13.00225319	24.27420153	22.22380661
Migut.O00459	7.867721803	18.73287058	15.57469795	15.38279391	12.99310826
Migut.N01193	11.30113761	16.30640204	6.383885806	2.748958012	3.912721074
Migut.N01193	11.30113761	16.30640204	6.383885806	2.748958012	3.912721074
Migut.N01193	11.30113761	16.30640204	6.383885806	2.748958012	3.912721074
Migut.N01193	11.30113761	16.30640204	6.383885806	2.748958012	3.912721074
Migut.H01811	37.99188186	64.42077763	67.34095757	55.9103388	62.17172788
Migut.M01735	17.96038708	15.30273502	19.98751299	24.11847718	34.16037789
Migut.N01299	828.8541397	502.5904786	549.9882308	1070.360185	1294.525101
Migut.D00760	6.92529763	4.262516485	3.509798114	0.419651596	1.931999453
Migut.L01695	45.93959274	48.30162435	22.30588164	9.453451396	7.231680374
Migut.F01079	4.222129509	6.660301346	4.901834607	1.797934719	1.562149523
Migut.F01079	4.222129509	6.660301346	4.901834607	1.797934719	1.562149523
Migut.E00831	4.591788857	5.765536236	3.956166166	17.83968389	1.814755583
Migut.N02902	75.75501085	45.10675231	49.17741331	57.00818015	50.42477552
Migut.G00744	3.869393396	14.90365199	4.419182131	0.847531254	0.640152089
Migut.E01134	6.194279713	3.50479127	3.223589024	4.869887515	5.553381076
Migut.A00879	20.94761142	10.78089539	9.138186638	18.4963944	14.4618128
Migut.I00791	1104.85861	531.5833037	541.3314076	772.7957149	850.9892011
Migut.E01573	35.40146625	35.2783692	19.87089705	19.93321743	12.62981066
Migut.H00828	7.571093153	4.762634261	7.746130738	4.317492725	6.358486529
Migut.F01675	51.77241936	78.79566189	46.85859037	12.92926585	7.027136898
Migut.D00467	105.9553637	78.57020935	138.5027929	186.7807247	165.5643837
Migut.C00665	20.28996701	24.38341366	27.52008089	14.60455182	25.88295151
Migut.C00665	20.28996701	24.38341366	27.52008089	14.60455182	25.88295151
Migut.I00615	9.949169638	11.7462503	10.02481876	3.027582406	1.999366036
Migut.G00140	2.447423461	2.026174163	0.432540834	0.664933672	2.08333941
Migut.I00320	0	0.687571221	0	0.406154948	1.817922696
Migut.L01526	0.167664555	0	1.011188019	0.444135086	0.397583857
Migut.F00731	11.59745958	10.04162233	14.42251661	9.66072168	10.29129887
Migut.L01679	30.14144396	26.18440457	21.66031408	12.17340108	19.44450116
Migut.J00325	36.49107388	26.97669387	21.87113925	18.67884908	13.95163337
Migut.H01687	583.7674094	265.6951282	256.3803895	361.5132273	340.6487257
Migut.N01030	6.596828735	9.102309806	3.118724343	3.793646737	1.804972534
Migut.N01030	6.596828735	9.102309806	3.118724343	3.793646737	1.804972534
Migut.N01030	6.596828735	9.102309806	3.118724343	3.793646737	1.804972534
Migut.N01030	6.596828735	9.102309806	3.118724343	3.793646737	1.804972534
Migut.N01030	6.596828735	9.102309806	3.118724343	3.793646737	1.804972534
Migut.L01575	4.280823551	4.276738228	2.209835471	0.829344355	1.327786219
Migut.L01575	4.280823551	4.276738228	2.209835471	0.829344355	1.327786219
Migut.N01624	10.6067882	7.17955917	13.73653788	7.657423965	9.254013323
Migut.N00691	6.331153681	4.361535332	7.470646522	2.390057499	5.058761491
Migut.F00357	15.65966929	13.12548464	14.70357204	10.18626913	11.19102559
Migut.F00357	15.65966929	13.12548464	14.70357204	10.18626913	11.19102559
Migut.C00759	7.202167429	7.146583288	3.872749329	2.61592123	4.421040026
Migut.I00621	8.821926906	12.112391	7.569464598	2.628594544	3.357447809
Migut.I00621	8.821926906	12.112391	7.569464598	2.628594544	3.357447809
Migut.I00621	8.821926906	12.112391	7.569464598	2.628594544	3.357447809
Migut.I00621	8.821926906	12.112391	7.569464598	2.628594544	3.357447809
Migut.A01110	32.70113274	49.75989986	33.62643195	13.4099077	15.44110761
Migut.D01820	4.83300008	3.744421949	5.200097064	4.848474693	3.282120454
Migut.N01555	22.09505505	28.98051183	25.78333203	19.02118634	14.97961073
Migut.N01114	86.65936362	51.23458722	89.51811594	107.2234109	89.89962401
Migut.D00599	18.06080566	10.68013489	18.46766965	34.85449679	31.74164211
Migut.K00162	7.630705145	5.302368484	7.285165458	8.194605115	5.298007106
Migut.L02042	0.330562726	1.383535869	0.443028864	0.064862538	0
Migut.A00530	17.03075908	16.81971808	13.8138041	13.93285874	13.33268408
Migut.B00419	26.19809173	10.38346448	20.00664212	20.27012914	21.41384258
Migut.B00419	26.19809173	10.38346448	20.00664212	20.27012914	21.41384258
Migut.L00756	4.550649172	3.56657919	3.143641387	3.764751232	1.312416334
Migut.L00756	4.550649172	3.56657919	3.143641387	3.764751232	1.312416334
